2010-10-20|10078140|How do I get the dimensions of a cursor or icon?
2010-10-21|10078690|The evolution of the ICO file format, part 3: Alpha-blended images
2010-10-22|10079192|The evolution of the ICO file format, part 4: PNG images
2010-10-27|10081263|How do I programmatically invoke Aero Peek on a window?
2010-11-04|10085797|The story of MUI, as told by others (with some commentary)
2010-11-05|10086404|Why does the Win32 Time service require the date to be correct before it will set the time?
2010-11-08|10087413|Is there any vendor bias in the way the Start menu determines which programs are most frequently used?
2010-11-09|10087919|The curse of the current directory
2010-11-10|10088566|Your debugging code can be a security vulnerability: Loading optional debugging DLLs without a full path
2010-11-11|10089223|Using delayload to detect functionality is a security vulnerability
2010-11-12|10089878|Why does the common file dialog change the current directory?
2010-11-16|10091537|If you measure something, people will change their behavior to address the measurement and not the thing the measurement is intended to measure
2010-11-17|10092277|How full does a hard drive have to get before Explorer will start getting concerned?
2010-11-18|10092914|One possible reason why ShellExecute returns SE_ERR_ACCESSDENIED and ShellExecuteEx returns ERROR_ACCESS_DENIED
2010-11-19|10093594|What's the difference between the Windows directory and the System directory?
2010-11-22|10094489|Consequences of using variables declared __declspec(thread)
2010-11-23|10095215|But who's going to set up their own email server?
2010-11-25|10096329|What if two programs did this? Practical exam
2010-11-30|10097857|Microspeak: Take-away
2010-12-01|10097859|How do I delete bytes from the beginning of a file?
2010-12-01|10099005|I will be speaking at TechEd China 2010 today
2010-12-02|10097860|The alignment declaration specifier is in bytes, not bits
2010-12-03|10097861|ZOMG! This program is using 100% CPU!1! Think of the puppies!!11!!1!1!eleven
2010-12-08|10101773|It rather involved being on the other side of this airtight hatchway: Invalid parameters from one security level crashing code at the same security level
2010-12-09|10101773|It rather involved being on the other side of this airtight hatchway: Invalid parameters from one security level crashing code at the same security level
2010-12-09|10102459|What appears superficially to be a line is actually just a one-dimensional mob
2010-12-10|10103068|Some notes on my trip to Beijing disguised as travel tips
2010-12-14|10104452|The subtleties of a Will Ferrell movie, and other observations from the in-flight entertainment on a Chinese airline
2010-12-15|10105142|There is no interface for preventing your notification icon from being hidden
2010-12-16|10105888|Why does SHCOLUMNINFO have unusually tight packing?
2010-12-17|10106259|The OVERLAPPED associated with asynchronous I/O is passed by address, and you can take advantage of that
2010-12-20|10107027|Developing the method for taking advantage of the fact that the OVERLAPPED associated with asynchronous I/O is passed by address
2010-12-21|10107494|How do I simulate input without SendInput?
2010-12-22|10108152|The __fortran calling convention isn't the calling convention used by FORTRAN
2010-12-23|10108275|What is the correct way of temporarily changing a thread's preferred UI language?
2010-12-27|10109154|Why can't you use the space bar to select check box and radio button elements from a menu?
2010-12-28|10109449|Windows 7 not only can make a wallpaper slide show from images on your computer, it can even pull them from an RSS feed
2010-12-29|10109789|Psychic debugging: When I copy a file to the clipboard and then paste it, I get an old version of the file
2010-12-30|10110077|WindowFromPoint, ChildWindowFromPoint, RealChildWindowFromPoint, when will it all end?
2010-12-31|10110525|2010 year-end link clearance
2011-01-06|10112270|Processes, commit, RAM, threads, and how high can you go?
2011-01-07|10112755|When does a process ID become available for reuse?
2011-01-11|10114058|The message text limit for the Marquee screen saver is 255, even if you bypass the dialog box that prevents you from entering more than 255 characters
2011-01-12|10114521|My, what strange NOPs you have!
2011-01-14|10115610|What's the difference between an asynchronous PIPE_WAIT pipe and a PIPE_NOWAIT pipe?
2011-01-18|10116870|Don't just stand around saying somebody should do something: Be someone
2011-01-19|10117410|Why didn't they use the Space Shuttle to rescue the Apollo 13 astronauts?
2011-01-20|10117963|How to turn off the exception handler that COM "helpfully" wraps around your server
2011-01-21|10118482|Modality, part 9: Setting the correct owner for modal UI, practical exam
2011-01-21|10118483|The 2011/2012 Seattle Symphony subscription season at a glance
2011-01-24|10119211|There's a default implementation for WM_SETREDRAW, but you might be able to do better
2011-01-25|10119675|Why does the name of my TEMP directory keep changing?
2011-01-26|10120297|Microspeak: Leverage
2011-01-27|10120844|How do you obtain the icon for a shortcut without the shortcut overlay?
2011-01-28|10121300|Some remarks on VirtualAlloc and MEM_LARGE_PAGES
2011-01-31|10122197|Solutions that require a time machine: Making applications which require compatibility behaviors crash so the developers will fix their bug before they ship
2011-02-02|10123392|Ready... cancel... wait for it! (part 1)
2011-02-03|10124060|Ready... cancel... wait for it! (part 2)
2011-02-08|10125927|Microspeak: Recycling bits or recycling electrons
2011-02-10|10127054|Psychic debugging: Because of course when something doesn't work, it's because the program was sabotaged from above
2011-02-11|10127763|How do specify that a shortcut should not be promoted as newly-installed on the Start menu?
2011-02-15|10129271|Window message parameters do not come with metaphysical certitude
2011-02-16|10129908|What is the difference between a directory and a folder?
2011-02-17|10130680|What is the highest numerical resource ID permitted by Win32?
2011-02-18|10131176|WM_NCHITTEST is for hit-testing, and hit-testing can happen for reasons other than the mouse being over your window
2011-02-28|10134679|If you want to use GUIDs to identify your files, then nobody's stopping you
2011-03-01|10135157|No, not that M, the other M, the one called Max
2011-03-02|10135747|Although the x64 calling convention reserves spill space for parameters, you don't have to use them as such
2011-03-03|10136241|If you're waiting for I/O to complete, it helps if you actually have an I/O to begin with
2011-03-07|10137456|What's the difference between FreeResource and, say, DestroyAcceleratorTable
2011-03-08|10137879|Microspeak: Cadence
2011-03-09|10138401|How to rescue a broken stack trace: Recovering the EBP chain
2011-03-10|10138969|How do I create a topmost window that is never covered by other topmost windows?
2011-03-11|10139574|Why does my TIME_ZONE_INFORMATION have the wrong DST cutover date?
2011-03-15|10140985|Why can't Explorer decide what size a file is?
2011-03-18|10142859|You can extend the PROPSHEETPAGE structure with your own bonus data
2011-03-22|10144082|Why is there the message '!Do not use this registry key' in the registry?
2011-03-23|10144592|Function requirements are cumulative: If you fail to meet any of them, then all bets are off
2011-03-24|10145093|How can I generate a consistent but unique value that can coexist with GUIDs?
2011-03-25|10145644|How do I monitor, or even control, the lifetime of an Explorer window?
2011-03-28|10146459|Why did Win32 define BOOL as a signed int instead of an unsigned int?
2011-03-31|10147981|Having an owner window from another process is tricky, but it's sometimes the right thing to do
2011-04-01|10148494|The introduction of whimsical teasing in Comic Chat
2011-04-04|10149346|Windows is not a .NET Framework delivery channel either
2011-04-05|10149783|Lock-free algorithms: Choosing a unique value (warm-up)
2011-04-06|10150261|Lock-free algorithms: The singleton constructor
2011-04-06|10150262|Lock-free algorithms: Choosing a unique value (solutions)
2011-04-07|10150728|Lock-free algorithms: The one-time initialization
2011-04-08|10151159|Lock-free algorithms: The singleton constructor (answer to exercises)
2011-04-08|10151258|Patterns for using the InitOnce functions
2011-04-11|10151878|Holding down the shift key when right-clicking lets you pin things to the Start menu even when you might have been better off not doing so
2011-04-12|10152296|Lock-free algorithms: The try/commit/(try again) pattern
2011-04-13|10152929|Lock-free algorithms: Update if you can I'm feeling down
2011-04-14|10153633|Lock-free algorithms: The opportunistic cache
2011-04-15|10154245|Lock-free algorithms: The try/commit/(hand off) model
2011-04-19|10155452|Visual Studio 2005 gives you acquire and release semantics for free on volatile memory access
2011-04-20|10156014|Corrections to Patterns for using the InitOnce functions
2011-04-21|10156539|The performance improvements of a lock-free algorithm is often not in the locking
2011-04-22|10156894|Even if you have a lock, you can borrow some lock-free techniques
2011-04-26|10157902|No, you can't ask whether your notification icon is visible or not
2011-04-27|10158395|How do I pin a program directly to the Start menu rather than a shortcut?
2011-04-28|10158865|Microspeak: Hipo
2011-05-02|10159880|The Importance of Being Snooki
2011-05-03|10160201|Like a chicken talking to a duck
2011-05-04|10160655|Why don't the file timestamps on an extracted file match the ones stored in the ZIP file?
2011-05-05|10161168|Your program loads libraries by their short name and you don't even realize it
2011-05-06|10161590|A function pointer cast is a bug waiting to happen
2011-05-09|10162286|Sorting is a state and a verb (and a floor wax and a dessert topping)
2011-05-10|10162728|Why is hybrid sleep off by default on laptops? (and how do I turn it on?)
2011-05-11|10163169|Why double-null-terminated strings instead of an array of pointers to strings?
2011-05-12|10163578|Looking at the world through kernel-colored glasses
2011-05-17|10165117|Why does Explorer show a thumbnail for my image that's different from the image?
2011-05-19|10166093|Why is my program terminating with exit code 3?
2011-05-20|10166505|BeginBufferedPaint: It's not just for buffered painting any more
2011-05-25|10168020|WinMain is just the conventional name for the Win32 process entry point
2011-05-27|10168422|Why are custom properties created on Windows 2000 lost when I view the file from newer versions of Windows?
2011-05-30|10168423|Just for fun: Sample user names in Windows 7
2011-06-01|10170113|How do I prevent users from pinning my program to the taskbar?
2011-06-06|10171462|Why do Group Policy settings require me to have a degree in philosophy?
2011-06-07|10171801|You'd think that with the name scratch, people wouldn't expect it to be around for a long time
2011-06-08|10172338|Microspeak: The planned unplanned outage, and other operations jargon
2011-06-09|10172702|PE resources must be 4-byte aligned, but that doesn't stop people from trying other alignments
2011-06-17|10175502|How do I make a window remain visible even when the user selects Show Desktop?
2011-06-20|10176772|In Windows, the directory is the application bundle
2011-06-21|10177190|How to get Windows Media Player to single-step a video
2011-06-22|10177613|How do I compress files (via NTFS compression) from the command line?
2011-06-23|10178000|What happens when applications try to copy text by sending Ctrl+C
2011-06-24|10178386|Why doesn't my MessageBox wrap at the right location?
2011-06-29|10181137|What happens to WPARAM, LPARAM, and LRESULT when they travel between 32-bit and 64-bit windows?
2011-06-30|10181645|The UseUrl attribute in the App Paths key indicates that your application can accept a URL on the command line
2011-07-05|10182985|Microspeak: Reporting through
2011-07-06|10183368|Looking at the problem at the wrong level: Closing a process's stdin
2011-07-07|10183884|Be careful when redirecting both a process's stdin and stdout to pipes, for you can easily deadlock
2011-07-07|10183885|And... that cadence means it's halftime, concert-goers!
2011-07-08|10184375|We've traced the pipe, and it's coming from inside the process!
2011-07-11|10185024|Windows has supported multiple UI languages for over a decade, but nobody knew it
2011-07-14|10186292|What is that horrible grinding noise coming from my floppy disk drive?
2011-07-14|10186372|Photoshop meme: Mark Reynolds casually eating sunflower seeds
2011-07-19|10187683|Some mailing lists come with a negative service level agreement, but that's okay, because everybody is in on the joke
2011-07-20|10188033|How do I find the original name of a hard link?
2011-07-21|10188368|Why is secur32.dll called secur32.dll and not secure32.dll?
2011-07-22|10188770|How do I disable windowless control support in dialog boxes?
2011-07-25|10189298|How is it possible to run Wordpad by just typing its name even though it isn't on the PATH?
2011-07-26|10189675|No, we're not going to play Stairway to Heaven, and please tell everbody else in your area code to stop calling me
2011-07-27|10190103|Luxurifying the camping experience in a different direction
2011-07-28|10190102|You don't need to ask me a question the compiler can answer more accurately
2011-07-28|10190521|Simulating input via WM_CHAR messages may fake out the recipient but it won't fake out the input system
2011-07-29|10190885|Hey, let's report errors only when nothing is at stake!
2011-08-02|10191834|Microspeak: Dogfood
2011-08-02|10191835|An even easier way to get Windows Media Player to single-step a video
2011-08-03|10192225|A shell extension is a guest in someone else's house; don't go changing the code page
2011-08-04|10192588|Why doesn't \b match word boundaries correctly?
2011-08-09|10193832|Why does the Shift+F10 menu differ from the right-click menu?
2011-08-12|10195186|ReadDirectoryChangesW reads directory changes, but what if the directory doesn't change?
2011-08-16|10195932|Why does creating a shortcut to a file change its last-modified time... sometimes?
2011-08-19|10197553|Why are the alignment requirements for SLIST_ENTRY so different on 64-bit Windows?
2011-08-22|10198302|You don't make something easier to find by hiding it even more deeply
2011-08-23|10198735|Why doesn't the Open Files list in the Shared Folders snap-in show all my open files?
2011-08-25|10200026|Stupid command-line trick: Counting the number of lines in stdin
2011-08-26|10200583|Random musings on the introduction of long file names on FAT
2011-08-30|10202076|How can I get information about the items in the Recycle Bin?
2011-08-31|10203215|Modernizing our simple program that retrieves information about the items in the Recycle Bin
2011-09-09|10208136|Throwing garbage on the sidewalk: The sad history of the rundll32 program
2011-09-15|10208975|What happens to a sent message when SendMessageTimeout reaches its timeout?
2011-09-15|10211688|Some preliminary notes from //build/ 2011
2011-09-16|10208976|Why can't I PostMessage the WM_COPYDATA message, but I can SendMessageTimeout it with a tiny timeout?
2011-09-20|10213802|Random notes from //build/ 2011
2011-09-21|10214405|Why do Windows functions all begin with a pointless MOV EDI, EDI instruction?
2011-09-22|10215053|Why does my single-byte write take forever?
2011-09-23|10215586|Why does my asynchronous I/O complete synchronously?
2011-09-26|10216420|Sending a window a WM_DESTROY message is like prank calling somebody pretending to be the police
2011-09-28|10217445|Does this operation work when impersonating? The default answer is NO
2011-09-29|10217910|Appearing to succeed is a valid form of undefined behavior, but it's still undefined
2011-09-30|10218385|2011 Q3 link clearance: Microsoft blogger edition
2011-10-01|10217445|Does this operation work when impersonating? The default answer is NO
2011-10-05|10220088|The unattend file lets you configure Windows while it's installing, and in some cases it's your only chance
2011-10-07|10221348|During process termination, slim reader/writer locks are now also electrified
2011-10-10|10222560|How do I access a file without updating its last-access time?
2011-10-11|10222996|Why does copying a file to my USB thumb drive say that the parameter is incorrect?
2011-10-11|10222997|Microspeak: Bug jail
2011-10-13|10222997|Microspeak: Bug jail
2011-10-14|10224956|When your vice president tells you to stop replying to a mail thread, you probably should stop replying to the mail thread
2011-10-24|10229097|If the shell is written in C++, why not just export its base classes?
2011-10-28|10230811|Why isn't my transparent static control transparent?
2011-11-01|10231862|The power of statistical photography
2011-11-07|10234436|The life story of the SwitchToThisWindow function
2011-11-07|10234437|Percentages may not add up to 100%, but not for the reason you suggest
2011-11-08|10234788|Microspeak: Level-set
2011-11-10|10235540|How can I tell whether a DLL has been registered?
2011-11-11|10235970|Stupid Raymond talent: Screaming carrier
2011-11-15|10237051|Fontography term or pretentious blather?
2011-11-16|10237502|How can I tell whether a COM pointer to a remote object is still valid?
2011-11-17|10237911|Why can't I install this DLL via Regsvr32 /i?
2011-11-21|10238971|Why not use animated GIFs as a lightweight alternative to AVIs in the animation common control?
2011-11-25|10241394|How to insert a large number of items into a treeview efficiently
2011-12-02|10243553|Don't let more than one process try to read from stdin at the same time
2011-12-06|10244432|A feature I didn't even know existed much less had a name: Color hot-track
2011-12-08|10245330|What does it mean when my program exits with the message "This application has requested the Runtime to terminate it in an unusual way"?
2011-12-12|10246541|How can I tell whether a window is modal?
2011-12-14|10247399|The peculiar cadence of executive mail messages
2011-12-16|10248328|Programmatically controlling which handles are inherited by new processes in Win32
2011-12-19|10249000|Paint messages will come in as fast as you let them
2011-12-20|10249408|Microspeak: Offline (noun)
2011-12-23|10250556|How do I get the full path for the target of a shortcut file?
2011-12-26|10251026|Why is the file size reported incorrectly for files that are still being written to?
2011-12-27|10251210|Introducing the for-if anti-pattern
2012-01-03|10252533|Why don't ZIP files have the FILE_ATTRIBUTE_COMPRESSED attribute?
2012-01-05|10253268|When DLL_PROCESS_DETACH tells you that the process is exiting, your best bet is just to return without doing anything
2012-01-06|10253727|Why did HeapFree fail with ERROR_POSSIBLE_DEADLOCK?
2012-01-11|10255330|How can I detect the language a run of text is written in?
2012-01-11|10255331|What a steal: A house for only ten dollars!
2012-01-16|10256947|Why was there a font just for drawing symbols on buttons?
2012-01-17|10257351|Microspeak: Walls and ladders
2012-01-18|10257834|Don't try to allocate memory until there is only x% free
2012-01-19|10258258|Why do Microsoft customer records use the abbreviation "cx" for customer?
2012-01-20|10258690|How do FILE_FLAG_SEQUENTIAL_SCAN and FILE_FLAG_RANDOM_ACCESS affect how the operating system treats my file?
2012-01-23|10259472|Can OANOCACHE be used for non-debug purposes?
2012-01-24|10259826|A single-handed effort to keep the memory of $2 bills alive
2012-01-25|10260334|How do I disable the fault-tolerant heap?
2012-01-26|10260761|The 2012/2013 Seattle Symphony subscription season at a glance
2012-01-27|10261046|Does mapping the same shared memory two times in a process lead to double the address space usage?
2012-01-30|10261611|Why does it take Task Manager longer to appear when you start it from the Ctrl+Alt+Del dialog?
2012-02-06|10264229|The story of the mysterious WINA20.386 file
2012-02-10|10266256|Fancy use of exception handling in FormatMessage leads to repeated "discovery" of security flaw
2012-02-13|10267063|Why did the Windows 95 Start button have a secret shortcut for closing it?
2012-02-17|10268840|How do I find out which process has a file open?
2012-02-20|10269537|What's the difference between Text Document, Text Document - MS-DOS Format, and Unicode Text Document?
2012-03-05|10277439|Why doesn't the Maximize button maximize across all monitors?
2012-03-06|10278049|Why does Explorer ignore seconds when sorting by Date Modified?
2012-03-07|10278793|Why do program files go into the Program Files directory?
2012-03-12|10281143|If you have multiple versions of Windows installed, why do they all try to adjust the clock?
2012-03-13|10281708|Microspeak: Friction
2012-03-14|10282406|How do I get mouse messages faster than WM_MOUSEMOVE?
2012-03-15|10283336|Why does the VerQueryValue function give me the wrong file version number?
2012-03-19|10284794|The most exciting part of my morning is catching my bus, specifically, making the transfer
2012-03-20|10285187|In 1993, Microsoft stole my colleague's car
2012-03-21|10285701|Isn't there a race condition in GetFileVersionInfoSize?
2012-03-22|10286128|Why does my window style change when I call SetWindowText?
2012-03-23|10286665|Why is the Heap32Next function incredibly slow on Windows 7?
2012-03-23|10286666|Beverage Gas Division of Central Welding Supply
2012-03-26|10287385|Why does a maximized window have the wrong window rectangle?
2012-03-27|10287823|Amusing message on a whiteboard in the hallway
2012-03-28|10288227|Converting to Unicode usually involves, you know, some sort of conversion
2012-03-29|10288686|Why can't I delete a file immediately after terminating the process that has the file open?
2012-03-30|10289176|How do I perform shell file operations while avoiding shell copy hooks?
2012-04-03|10290129|Introducing the unrolled-switch anti-pattern
2012-04-05|10290954|You can use an OVERLAPPED structure with synchronous I/O, too
2012-04-06|10291324|Registration-free COM the old-fashioned way: The car mp3 player
2012-04-10|10292051|Microspeak: scoped to
2012-04-11|10292442|I know that an overlapped file handle requires an lpOverlapped, but why does it (sometimes) work if I omit it?
2012-04-12|10292868|What is the real maximum length of a DNS name?
2012-04-13|10292868|What is the real maximum length of a DNS name?
2012-04-16|10293933|Why do we need IsDialogMessage at all?
2012-04-18|10294731|Why doesn't the Version tab show up for very large files?
2012-04-24|10296903|I thought I was so clever, salvaging an old floppy drive from a dead computer, but I didn't think *two* steps ahead...
2012-04-25|10297385|How do I prevent users from opening TIF files?
2012-04-30|10298919|What were the tests that WinG did to evaluate video cards?
2012-04-30|10298920|When you don't speak a language, don't sound like you speak the language
2012-05-01|10299322|What happened to the Summary information created on Windows 2000 and Windows XP?
2012-05-02|10299709|Why is there sometimes a long delay between pressing a hotkey for a shortcut and opening the shortcut?
2012-05-04|10300670|How does the MultiByteToWideChar function treat invalid characters?
2012-05-07|10301625|Why are the Windows 7 system notification icons colorless?
2012-05-14|10304701|What is the historical reason for MulDiv(1, -0x80000000, -0x80000000) returning 2?
2012-05-17|10306078|How to view the stack of threads that were terminated as part of process teardown from the kernel debugger
2012-05-17|10306079|Charles Petzold is back with another edition of Programming Windows
2012-05-18|10306501|How to view the stack of threads that were terminated as part of process teardown from user mode
2012-05-21|10307822|What was the registry like in 16-bit Windows?
2012-05-22|10308528|Why is the Close button in the upper right corner?
2012-05-23|10309199|GUIDs are designed to be unique, not random
2012-05-25|10310148|The extern "C" specifier disables C++ mangling, but that doesn't mean it disables mangling
2012-05-31|10312066|What happens if I call KillTimer with a NULL hwnd?
2012-06-04|10314472|Why does PrintWindow hate CS_PARENTDC? Because EVERYBODY hates CS_PARENTDC!
2012-06-06|10315550|Don't be helpless: What might be the reason for a "Path not found" error?
2012-06-07|10315550|Don't be helpless: What might be the reason for a "Path not found" error?
2012-06-14|10319617|Now that Windows makes it harder for your program to block shutdown, how do you block shutdown?
2012-06-17|10319617|Now that Windows makes it harder for your program to block shutdown, how do you block shutdown?
2012-06-18|10321212|What is the history of the GetRandomRgn function?
2012-06-19|10321772|It's not a good idea to give multiple controls on a dialog box the same ID
2012-06-20|10321982|When embedding a dialog inside another, make sure you don't accidentally create duplicate control IDs
2012-06-27|10324278|How did my hard drive turn into a TARDIS?
2012-06-28|10324808|You still need the "safe" functions even if you check string lengths ahead of time
2012-06-29|10325295|How did real-mode Windows patch up return addresses to discarded code segments?
2012-06-29|10325296|2012 mid-year link clearance
2012-07-02|10325908|Tracking shortcuts and the early history of multiple monitors
2012-07-05|10326972|How your taskbar auto-hide settings can keep getting overwritten
2012-07-16|10330028|How much gets localized in a localized version of Windows?
2012-07-17|10330362|Why doesn't the Low Disk Space warning balloon show up as soon as I run low on disk space
2012-07-18|10330882|Why don't per-item custom icons work when I open a Zip file or some other virtual folder?
2012-07-19|10331400|Why do some font names begin with an at-sign?
2012-07-20|10331787|The format of icon resources
2012-07-23|10332378|What's the story behind the WM_SYNCPAINT message?
2012-07-26|10333558|A brief and also incomplete history of Windows localization
2012-07-30|10334554|Why don't any commands work after I run my batch file? I'm told that they are not recognized as an internal or external command, operable program, or batch file.
2012-07-31|10334556|Reading the output of a command into a batch file variable
2012-08-01|10334557|How do I find the most recently created file in a directory from a batch file?
2012-08-02|10334559|Exiting a batch file without exiting the command shell -and- batch file subroutines
2012-08-03|10334560|FORFILES, for your fancier batch file enumeration needs
2012-08-03|10335845|Get your Contoso-branded merchandise while you can
2012-08-07|10334562|Microspeak: planful
2012-08-08|10334563|Of what possible legitimate use are functions like CreateRemoteThread, WriteProcessMemory, and VirtualProtectEx?
2012-08-09|10334564|What is SysFader and why is it always crashing?
2012-08-10|10334564|What is SysFader and why is it always crashing?
2012-08-13|10334566|Why am I in the Quake credits?
2012-08-17|10340743|What if my application is really two applications bundled into a single file, and I want them collected into two groups on the taskbar in Windows 7?
2012-08-20|10341464|How do I customize how my application windows are grouped in the Taskbar?
2012-08-22|10342149|The shifting sands of "Run as different user"
2012-08-24|10342533|Wait, you never said that I had to initialize the object before I used it!
2012-08-27|10343683|How does the taskbar decide whether to show Recent or Frequent documents on the jump list?
2012-08-28|10343980|Command line tool to manage Windows 7 Libraries, with source code
2012-08-30|10344405|Psychic debugging: Why Chinese characters don't work
2012-09-07|10347136|The case of the asynchronous copy and delete
2012-09-10|10347674|When you transfer control across stack frames, all the frames in between need to be in on the joke
2012-09-11|10347998|Why can't I use Magnifier in Full Screen or Lens mode?
2012-09-11|10347999|One for the "They have to say that because of me": Ground rules at the Point Defiance Zoo
2012-09-17|10349955|How do you deal with an input stream that may or may not contain Unicode data?
2012-09-21|10351756|In vollen Zügen genießen
2012-09-24|10352495|A classification of faces with eyes open and closed in Dr. Seuss's ABC based on the nature of the character
2012-09-25|10352843|Why can't I set "Size all columns to fit" as the default?
2012-09-27|10353605|Why aren't environment variables being expanded in my RGS file?
2012-09-27|10353606|The Ride to Rio: Bicycling from Los Angeles to Rio de Janeiro
2012-10-01|10354594|What's the difference between F5 and F8 at the boot screen?
2012-10-02|10354939|Microspeak: Granular
2012-10-12|10358935|What happens if you forget to pass an OVERLAPPED structure on an asynchronous handle?
2012-10-16|10359829|Irony patrol: Recycling bins
2012-10-17|10360184|If there's a problem with a wiki, then you can fix it; that's why it's a wiki
2012-10-18|10360604|Why does ShellExecute return SE_ERR_ACCESSDENIED for nearly everything?
2012-10-19|10360980|Using WM_COPYDATA to marshal message parameters since the window manager otherwise doesn't know how
2012-10-24|10362204|You can't use the WM_USER message in a dialog box
2012-10-25|10362204|You can't use the WM_USER message in a dialog box
2012-10-26|10362864|Whether the Unicode Bidi algorithm is intuitive depends on your definition of "intuitive"
2012-10-30|10363822|Keyboard shortcut for resizing all columns in a listview control to fit
2012-10-31|10364271|The TEMP directory is like a public hot tub whose water hasn't been changed in over a year
2012-11-01|10364713|When you synthesize input with SendInput, you are also synthesizing the timestamp
2012-11-02|10365035|How do I parse a string into a FILETIME?
2012-11-13|10367904|Microsoft Money crashes during import of account transactions or when changing a payee of a downloaded transaction
2012-11-20|10370008|Microspeak: touch base
2012-11-22|10370767|The resource compiler will helpfully add window styles for you, but if you're building a dialog template yourself, you don't get that help
2012-11-23|10371013|When studying performance, you need to watch out not only for performance degradation, but also unexpected performance improvement
2012-11-23|10371014|The Hater's Guide to the Williams-Sonoma Catalog
2012-11-26|10371440|How does the window manager decide where to place a newly-created window?
2012-11-26|10371441|Puzzling triple rainbow clearly identifies location of pot of gold
2012-11-27|10371823|Security vulnerability reports as a way to establish your l33t kr3|)z
2012-11-28|10372436|Why are there both FIND and FINDSTR programs, with unrelated feature sets?
2012-11-29|10372870|Various ways of performing an operation asynchronously after a delay
2012-11-30|10373300|The debugger lied to you because the CPU was still juggling data in the air
2012-12-07|10375415|It rather involved being on the other side of this airtight hatchway: Writing to the application directory
2012-12-10|10375909|Why do some shortcuts not support editing the command line and other properties?
2012-12-11|10376210|Microspeak: v-team
2012-12-13|10377004|Why is it so hard to write a program that requires UI Access privilege?
2012-12-17|10378525|Like the cake, WS_EX_TRANSPARENT is a lie, or at least not the entire truth
2012-12-18|10378851|Why was Pinball removed from Windows Vista?
2012-12-21|10379948|Why do BackupRead and BackupWrite require synchronous file handles?
2012-12-24|10380437|What is the proper handling of WM_RENDERFORMAT and WM_RENDERALLFORMATS?
2012-12-24|10380438|Miss Denmark, she is dressed as a mermaid because we couldn't secure the rights from LEGO
2012-12-25|10380551|You too can use your psychic powers: Spaces in paths
2012-12-26|10380665|A question about endian-ness turns out to be the wrong question
2012-12-26|10380666|What celebration of Kwanzaa would be complete without Sandra Lee's infamous Kwanzaa cake?
2012-12-27|10380848|What is so special about the instance handle 0x10000000?
2012-12-31|10381472|Why can't you rename deleted items in the Recycle Bin?
2012-12-31|10381473|2012 year-end link clearance
2013-01-01|10381556|If NTFS is a robust journaling file system, why do you have to be careful when using it with a USB thumb drive?
2013-01-02|10381672|A few stray notes on Windows patching and hot patching
2013-01-03|10381959|Why does my program run really slow or even crash (or stop crashing, or crash differently) if running under a debugger?
2013-01-04|10382242|What's the guidance on when to use rundll32? Easy: Don't use it
2013-01-05|10381672|A few stray notes on Windows patching and hot patching
2013-01-07|10382714|Understanding the classical model for linking, groundwork: The algorithm
2013-01-08|10383017|Understanding the classical model for linking: Taking symbols along for the ride
2013-01-17|10385718|A brief history of the GetEnvironmentStrings functions
2013-01-18|10385718|A brief history of the GetEnvironmentStrings functions
2013-01-18|10386079|What is this rogue version 1.0 of the HTML clipboard format?
2013-01-21|10386694|The 2013/2014 Seattle Symphony subscription season at a glance
2013-01-22|10387008|Microspeak: pivot
2013-01-22|10387022|Heads-up: Phone scammers pretending to be JPMorgan Chase MasterCard security
2013-01-23|10387366|Why was WHEEL_DELTA chosen to be 120 instead of a much more convenient value like 100 or even 10?
2013-01-23|10387367|Eliot Chang's list of things Asians hate
2013-01-24|10387757|STRICT_TYPED_ITEMIDS is the shell namespace version of the STRICT macro used by USER and GDI
2013-01-25|10388147|When you have a SAFEARRAY, you need to know what it is a SAFEARRAY *of*
2013-01-27|10388147|When you have a SAFEARRAY, you need to know what it is a SAFEARRAY *of*
2013-01-29|10388983|Poisoning your own DNS for fun and profit
2013-02-01|10390112|Psychic debugging: Why your IContextMenu::InvokeCommand doesn't get called even though you returned success from IContextMenu::QueryContextMenu
2013-02-06|10391383|The curious pattern of pre-emptively rejecting the solution to your problem
2013-02-07|10391708|Once you know something can be done, doing it is much easier
2013-02-08|10392028|For the Nitpickers: Enhanced-mode Windows 3.0 didn't exactly run a copy of standard-mode Windows inside the virtual machine
2013-02-11|10392502|Display an overlay on the taskbar button
2013-02-12|10392805|What's the story of the onestop.mid file in the Media directory?
2013-02-14|10393544|If you can't find the function, find the caller and see what the caller jumps to
2013-02-18|10394684|Display control buttons on your taskbar preview window
2013-02-19|10395022|Microspeak: bubble up
2013-02-21|10395734|What does -1.#IND mean?: A survey of how the Visual C runtime library prints special floating point values
2013-02-22|10396078|Isn't the CompletionKey parameter to CreateIoCompletionPort superfluous?
2013-02-22|10396079|Now that version 4 of the .NET Framework supports in-process side-by-side runtimes, is it now okay to write shell extensions in managed code?
2013-02-25|10396638|Display a custom thumbnail for your application (and while you're at it, a custom live preview)
2013-02-26|10396960|This code would be a lot faster if it weren't for the synchronization
2013-02-27|10397393|When the option becomes so second-nature you forget that it's an option
2013-02-28|10397976|What does 1#J mean? A strange corner case of the printing of special values
2013-03-01|10398358|The source of much confusion: "backed by the system paging file"
2013-03-07|10399690|What are the conventions for managing standard handles?
